,target,tweet_text
1588203,1,"Top of the morn! @VioletJohe ok, please. "
1588204,1,@vikaskumar vikas ji... dint get time to converse with u today.... have a nice time 
1588205,1,@SteveHealy lmao..glad you can lend a hand..im sure they will be appreciative of your assistance!! ;-p Happy Rating!!! 
1588206,1,"cant sleep,  so I'm emailing radio DJs. Mariah has a brand new single Obsessed "
1588207,1,"@adiewoo, you've started something now, hair metal FTW "
1588208,1,@easyleesy lmfao  haha. Just maybe.. Just.. Maybee
1588209,1,@sweetener Of course 
1588210,1,@jenshoes well - great news about Longrain! they must have known it was ur b'day   happy birthday love xx
1588211,1,"Mums birthday, cake time soon "
1588212,1,@DVC_TMSAU but u don't know what happens lol! Its a good one 
1588213,1,"just arrived at work, got 7 minutes left.. feeling tired, so i'm gonna start with a coffee (like always) "
1588214,1,@MissDoherty i agree 
1588215,1,@miss_pipedream if McFLY were a tv show Flones would be cannon. 
1588216,1,@wonder_nat do you know I had a feeling that might happen!! way to go hun! 
1588217,1,@arekkutronic Cheer up! You know we know your AWESOME! 
1588218,1,"http://bit.ly/eengc  More JB &amp; McFLY video, but this one is HD  . The beginning of the song is HORRIBLE!"
1588219,1,@mailchimp Thanks 4 reply -  companies/brands etc - integration with 'pages' would be ideal. Will post a comment on your blog - more room 
1588220,1,@McCann_Israel do you want @mccannerickson ? 
1588221,1,Up already. Listening to my son laugh 
1588222,1,Oh my. They treat me here like I have brought home something contagious and deadly. Hah! Just had my dinner. Have yours now. 
1588223,1,@cchristinab Really? but the movie?  Because I hate to read! haha XD
1588224,1,Who wants to hang today? No cheerleadinggg 
1588225,1,@thaniya awww... And to think it was only 8 months ago that you were giving me shit for being on it. 
1588226,1,@shantarohse Shd figure out an interesting formula to make variances more interesting 
1588227,1,My new corporate notebook is here 
1588228,1,@RevRunWisdom Good advice! 
1588229,1,"I'm throwing the paperwork aside and going out.  Stuff it, it's a day off after all.  "
1588230,1,@benjibrum Know the feeling... good job you can't have babies .. that's my excuse... really I'm just greedy!! 
1588231,1,listening to: i dont wanna be - gavin degraw   love this song
1588232,1,Cool Wordpress to Twitter marche 
1588233,1,@checkyesmegan follow me on tumblr! minorityx 
1588234,1,@originaltyler  U should do a parody of my humps.  
1588235,1,Interesting discussion about WordPress plugin business models. I'm not alone in making very little money  http://is.gd/13nbZ
1588236,1,@infobunny that's a cute name for it 
1588237,1,@paulmitchell89 it was fab! 
1588238,1,ordered the far fan edition 
1588239,1,@tommcfly Maths and Blodgee are my 2 faves =D \o-o/ &lt;---- They are Harry Potter glasses 
1588240,1,@SchofieldFans I'll sign wen I get home from work. 
1588241,1,@alyankovic I love &quot;craigslist&quot;...I'm forwarding it to everyone I know. You're a genius 
1588242,1,G'morning! Looks cloudy outside. A chance of rain? Maybe. Coffeelast of) Ethiopian beans ( oh drat!)  
1588243,1,Its warm today!!! Prob rain tomorrow!! hehe 
1588244,1,ok -- time to make lunches and COFFEE 
1588245,1,so proud to finally see @jules024 tweeting   haha... much lovee girl!
1588246,1,"@NomDuJour spoke to a rubbish contractor yesterday,he already was using his,it looked awesome too! "
1588247,1,Back from school! Making something to eat ( pasta ) yummi...hope that it´ll taste good ..haha..or else I`ll have to call joes pizza 
1588248,1,@sandracooke nice one!!!!!! Milan for a whole month GREAT NEWS def need to skype chat soooooon 
1588249,1,@JoshBobClayton http://twitpic.com/7i8ai - i love this...  it makes me happy 
1588250,1,I would like this cappucino every morning with breakfast  http://bit.ly/JmLGP
1588251,1,@archusiva welcome back dear 
1588252,1,i needa get something 4 fathers day. . . i sorta forgot about it 
1588253,1,Loving the block button right about now. Don't need any spam bots following me from &quot;undesirable&quot; people 
1588254,1,@fiascowines Oh no need to yell...and um TMI !!! LOL  nite 
1588255,1,"@garylamb I am sure one of those two days was a Sunday!!! Ahhhh, Christian chicken- the holy white meat.  "
1588256,1,"Relaxing, browsing the forums, listening to my DYSMC singles that arrived in the mail today. "
1588257,1,Mobile Office with expresso  http://twitpic.com/7jb0t
1588258,1,"@jen101 yeah, 38. i think i am 2 doors down from ya "
1588259,1,@vikaskumar thank u 
1588260,1,@sixtus Sehr nice... Happy shooting! 
1588261,1,@Ahern117 Hey Names Charlene. I see yoiu live in NY and like ashley. i love getting to know new people. comment back 
1588262,1,@brookelovesyoux 3more days til summer holiday? 
1588263,1,#lazyweb. Video with mono sound (left only). How does one duplicate onto the right channel? (Mac OSX). Cheers. 
1588264,1,Working again! And then laying out by the pool later 
1588265,1,"jake and i, have a marvelous  idea "
1588266,1,"@AQUILOGY I dug the response of the NYDA leader guy: &quot;Well, you know Julius...&quot; "
1588267,1,@looweebee I tend to say more on here than on FB so please make sure you keep my Twitter secrets! 
1588268,1,My hair is getting soooo long!  with absolutely no plans to chop it off anytime soon! Say no to hair extensions!
1588269,1,"Made the chicken noodle soup recipe in this month's GT, was delish  http://bit.ly/GuipN"
1588270,1,Paris Hilton's BFF (season 2)   awesome!!!
1588271,1,@SofiaMiller Glad to hear that. 
1588272,1,"hey, just eating my dinner right now.. don't forget to eat yours.. "
1588273,1,@tommcfly Well.. I am off to make a cup of teaa. 
1588274,1,@bcrescimanno Many many thanks!  I´ll try to find that option in your code! ;)
1588275,1,@n3rin3 Keep it up cuz!  
1588276,1,The College World Series is so bombdig! Go Texas! 
1588277,1,Just finished giving a random slide presentation at #uxlondon... scary but fun! YR my new dating agency will be launching v soon 
1588278,1,"@markhattersley See, if that was for the Atari ST, I'd agree with you "
1588279,1,@stararchie in a few days we'll study that in filipino 
1588280,1,"@TheLeanTimes Brilliant, thank you so much Viviana. I will buy with confidence "
1588281,1,on my way to @fatmancanfly's home and the traffic is very friendly. love it 
1588282,1,"I swear to god... books are the complete reason that I stay up so late during the summer, besides my awesome friends who have no bedtime. "
1588283,1,"@sarah_ross lol,too bad "
1588284,1,"@marifelden yeah,2nd year,how 'bout you? "
1588285,1,Please i want to be at least on top 20 LOL  http://bit.ly/lU4Ot
1588286,1,Thank you all for your support  keep tweeting #freehouse #pixelmytwitter   http://tinyurl.com/nlrk4j
1588287,1,Gettin ready for work. Love working OT gonna love that paycheck even more 
1588288,1,stand by me-shinee bof4 OST  now listening to it. weeee !
1588289,1,"@Djiandi Haha yeah, me too  Well well, it's a party!"
1588290,1,@Fanny__ Have a good afternoon. And .. Good luck (again).  xx
1588291,1,time to go....   i just found out that spiders can fight...??! lool  (so they say..so they say)
1588292,1,@KELLY__ROWLAND WOW you were so good on This Morning! I love the songg 
1588293,1,"@dariasteigman Go, Daria, before it tricks you into checking email "
1588294,1,Last exam this morning! Yussss.  And then last minute prom set-up things all dayyyyy. I'm already tired 
1588295,1,@MissKellyO Absolutely average for this time of year! Thanx for asking 
1588296,1,i will go out today to buy GITD (glow in the dark) shoes! *FASINATING* BTW:i voted for you miley for teen choice awards ! (luv ya) 
1588297,1,@cunningstunts22 afternoon jim hows you  x
1588298,1,just got home. going to the supermarket with sis' soon 
1588299,1,@DutchieDude where down south are you? dublin i bet. 
1588300,1,"@ConsoleGam3r It's ok, everyone seems to forget that. I have a good memory for this sort of thing. "
1588301,1,@OfficialRihanna He´s got the hotness...am I right?!?!  have a nice day greetz from Austria
1588302,1,@tylermassey |@RSPCA_official might be able to help - or try the batphone! - i think there is a charity for bats too! 
1588303,1,"@tarranti no smooth. skippy. i usually hate peanut butter but this one's nice, works well in a shake too "
1588304,1,were played on Steve Lamacq's In New Music We Trust on Radio 1 last night!  Thanks Steve!
1588305,1,is happy happy joy joy with her new coloring materials. 
1588306,1,http://twitpic.com/7jaw9 - thanks. 
1588307,1,@hassmanm http://twitter.com/littlemaple/status/2130352213 
1588308,1,@KELLY__ROWLAND WOW! you were amazing on 'This Morning'  I adore the song  &lt;3 you rock xxx
1588309,1,"@kinndle I am so sorry, following you now "
1588310,1,"Gender Ultrasound in five days, super excited. "
1588311,1,"@jonasbrothers I LOVE LINES VINES AND TRYING TIMES!! All the songs are amazing, Turn Right is amazingly written! As are all of your songs "
1588312,1,"Yay, thanks to @Indefiniteme I have something useful to do this holidays "
1588313,1,"Yay, looks like we got two lower division wins in the lottery. We didn't win a million but we may have have doubled our stakes at least "
1588314,1,Join me on @Dropbox and get 2GB plus 250MB of bonus space!  http://tr.im/oEm9 - The more the merrier 
1588315,1,where's the time gone? playing bike ralley on friday oooooooooooo can't wait - much loudness 
1588316,1,"@sleepycatt I'm looking forward to starting them  I'll try out the CD in a bit (when I can open my drive, this counter is swamped!) "
1588317,1,Brad and Jen belong to each other! 
1588318,1,@KELLY__ROWLAND OMG Kelly u were AMAZING!!!!! Your voice is so pure it was just fantastic!! 
1588319,1,Getting ready for another exciting day 
1588320,1,"@djprofessorx yeah no worries, ill get that done for ya today. hope everythings cool in the land of prof x!  "
1588321,1,@joce1302 Thanks!! I need it  besitussss...mwaak!!
1588322,1,@donnatalarico For some reason I want to call you and shout &quot;THAT'S WHAT SHE SAID!&quot; 
1588323,1,"via @Angelina_Fabian: Thank you for your follow  It’s a delight &amp; an honor! If need more miracles, happyness, money or love in your li ..."
1588324,1,Save the planet - kill yourself  http://bit.ly/YxSCn
1588325,1,"is about to book a holiday for like 3 weeks time, spain or greece? "
1588326,1,"@artylicious  no we don't - great to hear people are talking about us, would be very interested to know how - guess too late "
1588327,1,"@TownHallSteps1 indian butter&amp;mango chicken, ftw! "
1588328,1,@AthenaParthenos all the english language is in ruins  and internetically (see we're on the same page) you're just fine  haha
1588329,1,just got home from church meeting. yipee new activities. 
1588330,1,Just ate some pizza pieces. So mutch for being healty 
1588331,1,@r0ckergirl14 wow thank u very much imee!! 
1588332,1,@RogtheDodge79 Good afternoon Rog 
1588333,1,@emmaparkes stuff it well good  how's your summer goin? Not long until your holiday now wheeeyy x x
1588334,1,@ickieepoo Hey Names Charlene. I see yoiu live in NY and like ashley. i love getting to know new people. comment back 
1588335,1,"Bursting with love. No particular reason, just am "
1588336,1,thought kelly rowland was really good on this morninggg 
1588337,1,rt @HappyMomAmy still need 34 people to enter for the live Toywranglers giveaway (5 winners!)...pass it on  http://bitly.com/Y9BTC
1588338,1,"@BoudoirSexToys don't forget to shoot me an email!  hello@tastelikekisses.com or if you wanted to discuss on the phone, DM me x"
1588339,1,Just joined Twitter.... another way to waste time by sharing your time with equally jobless people 
1588340,1,@Queen_Of_Tarts Is making me smile once again 
1588341,1,"@annabel_hallam Thanks chick  Yes, same here, I want to use the Wii, but just haven't had the time. They'll be obsolete before I do!"
1588342,1,lastt day of school  People coming overr afterrr &lt;3
1588343,1,already done with my first school work. gosh. haha 
1588344,1,@whatwhywho why thank you 
1588345,1,@scottpsychic God is answering your prayers now. Are you listening to Her instructions? 
1588346,1,so im going now  still have to make pompoms!that takes forever!!! 
1588347,1,got two A's in math today. Really happy 
1588348,1,"had decided to go for a run, but have instead started packing for when we move to Denmark in 17days.. Cant wait "
1588349,1,http://tinyurl.com/m9m95f -&gt; Use Windows Mobile phones or we won't pay! 
1588350,1,Stayed up all night. On a bus headed to houston  then im goin on an airplane to london. Im gonna have a pull a 48 hourer to avoid jet  ...
1588351,1,"@teemukeiski @grothaug I might embarrass myself at #geekbeer tomorrow by getting too drunk, if such a thing is really possible  #ndc09"
1588352,1,@Abionfire_X ILOVE YOU BABE 
1588353,1,Found my raport ! 
1588354,1,"@khanserai alhamdulilah got in last night, immediately passed out from jetlag "
1588355,1,im gonna get me a frappuccino in town 
1588356,1,"@la_moda Otherwise, i'll use my cooking skills to conjure up a nice, knuckle sandwich. "
1588357,1,@noel857 thanks for your thoughts on pocket money 
1588358,1,@alissha no worries - please hide the delicious candies I bought u so i am not tempted to munch on them!!  xx
1588359,1,"@greekdude lol. Nah, just kidding. Anyways, good luck on whatever it is you're studying for. Break a leg! ( not literally. lol) "
